"trackedTime_EST","river","shift","tagID","power","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","totalDischarge","flowTime_EST","airTemp","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain"
"2024-08-07 20:07:00","DRY UPPER","night",16,NA,"Pool","Root_bundle,Woody_debris","Center",NA,"Rock,Mud","Night",-72.5044468333333,42.6674788333333,"","iPad",-0.09,"2024-08-07 20:19:58",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80
"2024-08-07 20:11:00","DRY UPPER","night",54,NA,"Pool","Woody_debris","Right",NA,"Rock,Mud","Night",-72.5048573333333,42.6667576666667,"","iPad",-0.09,"2024-08-07 20:19:58",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80
"2024-08-07 20:51:00","DRY UPPER","night",29.1,NA,"Pool","","Center",NA,"Rock,Mud","Night",-72.5059343333333,42.6684216666667,"","iPad",-0.09,"2024-08-07 20:19:58",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80
"2024-08-07 20:55:00","DRY UPPER","night",30.1,NA,"Pool","","Center",NA,"Rock,Mud","Night",-72.5049981666667,42.6682125,"","iPad",-0.09,"2024-08-07 20:19:58",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80
"2024-08-07 21:00:00","DRY UPPER","night",16,NA,"Pool","Woody_debris","Center",NA,"Rock,Mud","Night",-72.5045365,42.66771,"","iPad",-0.09,"2024-08-07 20:19:58",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80
"2024-08-07 21:05:00","DRY UPPER","night",54,NA,"Pool","Woody_debris,Root_bundle","Right",NA,"Rock,Mud","Night",-72.5041483333333,42.6660591666667,"","iPad",-0.09,"2024-08-07 20:19:58",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80
"2024-08-07 21:24:00","DRY UPPER","night",21,NA,"Pool","","Center",NA,"Mud","Night",-72.5045476666667,42.6618811666667,"","iPad",-0.09,"2024-08-07 20:19:58",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80
"2024-08-07 21:51:00","DRY UPPER","night",54,NA,"Pool","Woody_debris","Right",NA,"Mud","Night",-72.5040906666667,42.6661708333333,"","iPad",-0.09,"2024-08-07 20:19:58",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80
"2024-08-07 21:58:00","DRY UPPER","night",16,NA,"Pool","Woody_debris","Center",NA,"Rock,Mud","Night",-72.5043573333333,42.6675475,"","iPad",-0.09,"2024-08-07 20:19:58",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80
"2024-08-07 22:01:00","DRY UPPER","night",30.1,NA,"Pool","Woody_debris","Center",NA,"Rock,Mud","Night",-72.5050516666667,42.668263,"","iPad",-0.09,"2024-08-07 20:19:58",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80
"2024-08-07 22:03:00","DRY UPPER","night",29.1,NA,"Pool","Woody_debris","Center",NA,"Mud","Night",-72.506026,42.6684193333333,"","iPad",-0.09,"2024-08-07 20:19:58",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80
"2024-08-08 07:57:00","BUFFAM","day",60,NA,"Riffle","","Center",NA,"Rock","Fully shaded",-72.4583091666667,42.3821068333333,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 08:06:00","BUFFAM","day",18,NA,"Riffle","","Center",NA,"Rock","Fully shaded",-72.4599566666667,42.3812395,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 08:08:00","BUFFAM","day",14,NA,"Riffle","","Center",NA,"Rock","Fully shaded",-72.4598845,42.3811995,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 08:16:00","HARRIS","day",20,NA,"Riffle","Woody_debris","Center",NA,"Rock","",-72.4601586666667,42.3811958333333,"","iPad",5.79,"2024-08-08 09:31:11",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 08:20:00","AMETHYST","day",62,NA,"Riffle","","Center",NA,"Pebble","Fully shaded",-72.4603953333333,42.3812916666667,"","iPad",5.85,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 08:29:00","BUFFAM","day",60,NA,"Riffle","","Center",NA,"Rock","Fully shaded",-72.4585548333333,42.3820495,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 08:41:00","BUFFAM","day",18,NA,"Run","","Center",NA,"Sand","Fully shaded",-72.4599816666667,42.3810923333333,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 08:43:00","BUFFAM","day",14,NA,"Riffle","","Center",NA,"Rock","Fully shaded",-72.4599885,42.3813421666667,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 08:45:00","HARRIS","day",20,NA,"Riffle","Woody_debris","Center",NA,"Rock","",-72.4602913333333,42.3812228333333,"","iPad",5.79,"2024-08-08 09:31:11",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 08:48:00","AMETHYST","day",62,NA,"Riffle","","Center",NA,"Rock","Fully shaded",-72.4605136666667,42.3814046666667,"","iPad",5.85,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:19:00","AMETHYST","day",19,NA,"Riffle","","Center",NA,"Rock","Fully shaded",-72.460716,42.3812778333333,"Possiably in rock dam.","iPad",5.85,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:24:00","AMETHYST","day",62,NA,"Riffle","","Center",NA,"Rock","Fully shaded",-72.4604541666667,42.3814035,"","iPad",5.85,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:27:00","HARRIS","day",20,NA,"Riffle","Woody_debris","Center",NA,"Rock","Fully shaded",-72.4603418333333,42.3812056666667,"","iPad",5.79,"2024-08-08 09:31:11",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:30:00","BUFFAM","day",14,NA,"Riffle","","Center",NA,"Rock","Fully shaded",-72.4598373333333,42.3811925,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:32:00","BUFFAM","day",18,NA,"Riffle","","Center",NA,"Pebble,Rock","Fully shaded",-72.4600098333333,42.381311,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:24:00","BUFFAM","day",60,NA,"Pool","","Center",NA,"Rock,Boulder,Pebble","Fully shaded",-72.4585426666667,42.3820815,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:29:00","BUFFAM","day",18,NA,"Pool","","Center",NA,"Rock,Pebble","Fully shaded",-72.4599073333333,42.3811811666667,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:29:00","BUFFAM","day",14,NA,"Riffle","","Center",NA,"Rock,Boulder","Fully shaded",-72.4599803333333,42.3811803333333,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:31:00","HARRIS","day",20,NA,"Riffle","","Center",NA,"Boulder,Rock","Fully shaded",-72.4603028333333,42.381002,"","iPad",5.79,"2024-08-08 09:31:11",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:34:00","AMETHYST","day",62,NA,"Riffle","","Center",NA,"Rock,Boulder","Mostly shaded",-72.4604311666667,42.3813061666667,"","iPad",5.85,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:36:00","AMETHYST","day",19,NA,"Riffle","","Center",NA,"Rock,Boulder","Mostly shaded",-72.4608765,42.3813628333333,"","iPad",5.85,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 11:42:00","BUFFAM","day",60,NA,"Pool","","Center",NA,"Rock,Boulder,Pebble","Mostly shaded",-72.4584781666667,42.3820123333333,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 11:46:00","BUFFAM","day",18,NA,"Pool","","Right",NA,"Rock,Boulder","Mostly shaded",-72.459853,42.3813315,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 11:47:00","BUFFAM","day",14,NA,"Riffle","","Center",NA,"Rock,Boulder","Mostly shaded",-72.4598606666667,42.3813818333333,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 11:48:00","HARRIS","day",20,NA,"Riffle","","Center",NA,"Boulder,Rock","Mostly shaded",-72.460177,42.3812868333333,"","iPad",5.79,"2024-08-08 09:31:11",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 11:50:00","AMETHYST","day",62,NA,"Run","","Center",NA,"Rock,Pebble","Lightly shaded",-72.4603851666667,42.381457,"","iPad",5.85,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 11:52:00","AMETHYST","day",19,NA,"Riffle","","Center",NA,"Rock,Pebble","Lightly shaded",-72.4608645,42.38152,"","iPad",5.85,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 12:02:00","AMETHYST","day",19,NA,"Riffle","","Center",NA,"Rock,Pebble,Granule","Lightly shaded",-72.4608703333333,42.3814628333333,"","iPad",5.85,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 12:05:00","AMETHYST","day",62,NA,"Riffle","","Center",NA,"Rock,Boulder,Pebble","Lightly shaded",-72.4603726666667,42.3813796666667,"","iPad",5.85,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 12:07:00","HARRIS","day",20,NA,"Riffle","","Center",NA,"Rock,Boulder","Mostly shaded",-72.4604036666667,42.381225,"","iPad",5.79,"2024-08-08 09:31:11",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 12:08:00","BUFFAM","day",14,NA,"Pool","","Center",NA,"Rock,Pebble,Granule","Mostly shaded",-72.4600855,42.381246,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 12:08:00","BUFFAM","day",18,NA,"Pool","","Center",NA,"Rock,Pebble,Granule","Mostly shaded",-72.4599305,42.3812415,"","iPad",0.06,"2024-08-08 08:25:54",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 17:13:00","BUFFAM","night",60,NA,"Riffle","Woody_debris","Center",NA,"Rock,Pebble","Fully shaded",-72.4586121666667,42.3821118333333,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 17:23:00","BUFFAM","night",14,NA,"Run","","Center",NA,"Rock,Boulder","Fully shaded",-72.4599256666667,42.381249,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 17:24:00","BUFFAM","night",18,NA,"Riffle","","Left",NA,"Rock,Boulder","Mostly shaded",-72.459963,42.381272,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 17:37:00","BUFFAM","night",62,NA,"Pool","","Left",NA,"Rock,Boulder,Pebble","Mostly shaded",-72.4601508333333,42.3812388333333,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 17:38:00","BUFFAM","night",20,NA,"Pool","Woody_debris","Center",NA,"Rock,Boulder","Mostly shaded",-72.4601921666667,42.3811648333333,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 17:52:00","AMETHYST","night",19,NA,"Riffle","","Center",NA,"Rock,Pebble","Mostly shaded",-72.4608691666667,42.3814028333333,"","iPad",-6.86,NA,73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 18:07:00","AMETHYST","night",19,NA,"Riffle","","Center",NA,"Rock,Boulder","Mostly shaded",-72.4611128333333,42.381516,"","iPad",-6.86,NA,73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 18:09:00","BUFFAM","night",62,NA,"Run","","Left",NA,"Rock,Boulder","Night",-72.4602385,42.3813608333333,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 18:11:00","HARRIS","night",20,NA,"Pool","Woody_debris","Left",NA,"Rock,Boulder","Night",-72.4601173333333,42.3810791666667,"","iPad",-4.5,"2024-08-08 19:45:08",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 18:13:00","BUFFAM","night",14,NA,"Riffle","","Center",NA,"Rock,Boulder","Night",-72.460063,42.3813338333333,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 18:15:00","BUFFAM","night",18,NA,"Riffle","","Left",NA,"Rock,Boulder","Night",-72.4600413333333,42.3813485,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 18:20:00","BUFFAM","night",60,NA,"Pool","","Center",NA,"Pebble","Night",-72.4585301666667,42.3821408333333,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 18:59:00","BUFFAM","night",60,NA,"Riffle","","Center",NA,"Rock,Pebble","Night",-72.4586291666667,42.3820435,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 19:03:00","BUFFAM","night",18,NA,"Riffle","","Left",NA,"Rock,Boulder","Night",-72.4598356666667,42.3812816666667,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
"2024-08-08 19:04:00","BUFFAM","night",14,NA,"Run","","Left",NA,"Boulder,Rock","Night",-72.4599081666667,42.3812896666667,"","iPad",-2.36,"2024-08-08 17:48:04",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80
